,Statistic Label,CensusYear,County,Sex,UNIT,VALUE
1818,Population at Each Census,1908,Wexford,Both sexes,Number,0
1819,Population at Each Census,1908,Wicklow,Both sexes,Number,0
1820,Population at Each Census,1908,Carlow,Both sexes,Number,0
1821,Population at Each Census,1908,Clare,Both sexes,Number,0
1822,Population at Each Census,1908,Kerry,Both sexes,Number,0
1823,Population at Each Census,1908,Limerick,Both sexes,Number,0
1824,Population at Each Census,1908,Tipperary,Both sexes,Number,0
1825,Population at Each Census,1908,Waterford,Both sexes,Number,0
1826,Population at Each Census,1908,Galway,Both sexes,Number,0
1827,Population at Each Census,1908,Leitrim,Both sexes,Number,0
1828,Population at Each Census,1908,Mayo,Both sexes,Number,0
1829,Population at Each Census,1908,Roscommon,Both sexes,Number,0
1830,Population at Each Census,1908,Sligo,Both sexes,Number,0
1831,Population at Each Census,1908,Cavan,Both sexes,Number,0
1832,Population at Each Census,1908,Monaghan,Both sexes,Number,0
1833,Population at Each Census,1908,Cork,Both sexes,Number,0
1834,Population at Each Census,1908,State,Both sexes,Number,0
1835,Population at Each Census,1908,Donegal,Both sexes,Number,0
1836,Population at Each Census,1909,Wicklow,Both sexes,Number,0
1837,Population at Each Census,1909,Roscommon,Both sexes,Number,0
1838,Population at Each Census,1909,Mayo,Both sexes,Number,0
1839,Population at Each Census,1909,Leitrim,Both sexes,Number,0
1840,Population at Each Census,1909,Galway,Both sexes,Number,0
1841,Population at Each Census,1909,Waterford,Both sexes,Number,0
1842,Population at Each Census,1909,Tipperary,Both sexes,Number,0
1843,Population at Each Census,1909,Limerick,Both sexes,Number,0
1844,Population at Each Census,1909,Kerry,Both sexes,Number,0
1845,Population at Each Census,1909,Cork,Both sexes,Number,0
1846,Population at Each Census,1909,Clare,Both sexes,Number,0
1847,Population at Each Census,1909,Wexford,Both sexes,Number,0
1848,Population at Each Census,1909,Westmeath,Both sexes,Number,0
1849,Population at Each Census,1909,Offaly,Both sexes,Number,0
1850,Population at Each Census,1909,Meath,Both sexes,Number,0
1851,Population at Each Census,1909,Louth,Both sexes,Number,0
1852,Population at Each Census,1909,Longford,Both sexes,Number,0
1853,Population at Each Census,1909,Laois,Both sexes,Number,0
1854,Population at Each Census,1909,Kilkenny,Both sexes,Number,0
1855,Population at Each Census,1909,Kildare,Both sexes,Number,0
1856,Population at Each Census,1909,Dublin,Both sexes,Number,0
1857,Population at Each Census,1909,Carlow,Both sexes,Number,0
1858,Population at Each Census,1909,Sligo,Both sexes,Number,0
1859,Population at Each Census,1909,Cavan,Both sexes,Number,0
1860,Population at Each Census,1909,Donegal,Both sexes,Number,0
1861,Population at Each Census,1909,Monaghan,Both sexes,Number,0
1862,Population at Each Census,1909,State,Both sexes,Number,0
1863,Population at Each Census,1910,Mayo,Both sexes,Number,0
1864,Population at Each Census,1910,Leitrim,Both sexes,Number,0
1865,Population at Each Census,1910,Galway,Both sexes,Number,0
1866,Population at Each Census,1910,Waterford,Both sexes,Number,0
1867,Population at Each Census,1910,Tipperary,Both sexes,Number,0
1868,Population at Each Census,1910,Limerick,Both sexes,Number,0
1869,Population at Each Census,1910,Kerry,Both sexes,Number,0
1870,Population at Each Census,1910,Cork,Both sexes,Number,0
1871,Population at Each Census,1910,Clare,Both sexes,Number,0
1872,Population at Each Census,1910,Wicklow,Both sexes,Number,0
1873,Population at Each Census,1910,Wexford,Both sexes,Number,0
1874,Population at Each Census,1910,Offaly,Both sexes,Number,0
1875,Population at Each Census,1910,Meath,Both sexes,Number,0
1876,Population at Each Census,1910,Louth,Both sexes,Number,0
1877,Population at Each Census,1910,Longford,Both sexes,Number,0
1878,Population at Each Census,1910,Laois,Both sexes,Number,0
1879,Population at Each Census,1910,Kilkenny,Both sexes,Number,0
1880,Population at Each Census,1910,Kildare,Both sexes,Number,0
1881,Population at Each Census,1910,Dublin,Both sexes,Number,0
1882,Population at Each Census,1910,Carlow,Both sexes,Number,0
1883,Population at Each Census,1910,State,Both sexes,Number,0
1884,Population at Each Census,1910,Westmeath,Both sexes,Number,0
1885,Population at Each Census,1910,Roscommon,Both sexes,Number,0
1886,Population at Each Census,1910,Cavan,Both sexes,Number,0
1887,Population at Each Census,1910,Donegal,Both sexes,Number,0
1888,Population at Each Census,1910,Monaghan,Both sexes,Number,0
1889,Population at Each Census,1910,Sligo,Both sexes,Number,0
1890,Population at Each Census,1911,Kilkenny,Both sexes,Number,74962
1891,Population at Each Census,1911,State,Both sexes,Number,3139688
1892,Population at Each Census,1911,Kildare,Both sexes,Number,66627
1893,Population at Each Census,1911,Dublin,Both sexes,Number,477196
1894,Population at Each Census,1911,Donegal,Both sexes,Number,168537
1895,Population at Each Census,1911,Cavan,Both sexes,Number,91173
1896,Population at Each Census,1911,Sligo,Both sexes,Number,79045
1897,Population at Each Census,1911,Roscommon,Both sexes,Number,93956
1898,Population at Each Census,1911,Mayo,Both sexes,Number,192177
1899,Population at Each Census,1911,Leitrim,Both sexes,Number,63582
1900,Population at Each Census,1911,Galway,Both sexes,Number,182224
1901,Population at Each Census,1911,Waterford,Both sexes,Number,83966
1902,Population at Each Census,1911,Tipperary,Both sexes,Number,152433
1903,Population at Each Census,1911,Carlow,Both sexes,Number,36252
1904,Population at Each Census,1911,Monaghan,Both sexes,Number,71455
1905,Population at Each Census,1911,Limerick,Both sexes,Number,143069
1906,Population at Each Census,1911,Longford,Both sexes,Number,43820
1907,Population at Each Census,1911,Louth,Both sexes,Number,63665
1908,Population at Each Census,1911,Meath,Both sexes,Number,65091
1909,Population at Each Census,1911,Offaly,Both sexes,Number,56832
1910,Population at Each Census,1911,Laois,Both sexes,Number,54629
1911,Population at Each Census,1911,Wexford,Both sexes,Number,102273
1912,Population at Each Census,1911,Wicklow,Both sexes,Number,60711
1913,Population at Each Census,1911,Clare,Both sexes,Number,104232
1914,Population at Each Census,1911,Cork,Both sexes,Number,392104
1915,Population at Each Census,1911,Kerry,Both sexes,Number,159691
1916,Population at Each Census,1911,Westmeath,Both sexes,Number,59986
1917,Population at Each Census,1912,Kerry,Both sexes,Number,0
1918,Population at Each Census,1912,Limerick,Both sexes,Number,0
1919,Population at Each Census,1912,Tipperary,Both sexes,Number,0
1920,Population at Each Census,1912,Waterford,Both sexes,Number,0
1921,Population at Each Census,1912,Leitrim,Both sexes,Number,0
1922,Population at Each Census,1912,Mayo,Both sexes,Number,0
1923,Population at Each Census,1912,Roscommon,Both sexes,Number,0
1924,Population at Each Census,1912,Sligo,Both sexes,Number,0
1925,Population at Each Census,1912,Cork,Both sexes,Number,0
1926,Population at Each Census,1912,Galway,Both sexes,Number,0
1927,Population at Each Census,1912,Clare,Both sexes,Number,0
1928,Population at Each Census,1912,Louth,Both sexes,Number,0
1929,Population at Each Census,1912,Wexford,Both sexes,Number,0
1930,Population at Each Census,1912,Westmeath,Both sexes,Number,0
1931,Population at Each Census,1912,Offaly,Both sexes,Number,0
1932,Population at Each Census,1912,Meath,Both sexes,Number,0
1933,Population at Each Census,1912,Longford,Both sexes,Number,0
1934,Population at Each Census,1912,Laois,Both sexes,Number,0
1935,Population at Each Census,1912,Kilkenny,Both sexes,Number,0
1936,Population at Each Census,1912,Kildare,Both sexes,Number,0
1937,Population at Each Census,1912,Dublin,Both sexes,Number,0
1938,Population at Each Census,1912,Carlow,Both sexes,Number,0
1939,Population at Each Census,1912,Wicklow,Both sexes,Number,0
1940,Population at Each Census,1912,State,Both sexes,Number,0
1941,Population at Each Census,1912,Cavan,Both sexes,Number,0
1942,Population at Each Census,1912,Monaghan,Both sexes,Number,0
1943,Population at Each Census,1912,Donegal,Both sexes,Number,0
1944,Population at Each Census,1913,Cavan,Both sexes,Number,0
1945,Population at Each Census,1913,Sligo,Both sexes,Number,0
1946,Population at Each Census,1913,Roscommon,Both sexes,Number,0
1947,Population at Each Census,1913,Mayo,Both sexes,Number,0
1948,Population at Each Census,1913,Leitrim,Both sexes,Number,0
1949,Population at Each Census,1913,Galway,Both sexes,Number,0
1950,Population at Each Census,1913,Waterford,Both sexes,Number,0
1951,Population at Each Census,1913,Tipperary,Both sexes,Number,0
1952,Population at Each Census,1913,Limerick,Both sexes,Number,0
1953,Population at Each Census,1913,Kerry,Both sexes,Number,0
1954,Population at Each Census,1913,Cork,Both sexes,Number,0
1955,Population at Each Census,1913,Clare,Both sexes,Number,0
1956,Population at Each Census,1913,Wicklow,Both sexes,Number,0
1957,Population at Each Census,1913,Westmeath,Both sexes,Number,0
1958,Population at Each Census,1913,Offaly,Both sexes,Number,0
1959,Population at Each Census,1913,Meath,Both sexes,Number,0
1960,Population at Each Census,1913,Louth,Both sexes,Number,0
1961,Population at Each Census,1913,Longford,Both sexes,Number,0
1962,Population at Each Census,1913,Laois,Both sexes,Number,0
1963,Population at Each Census,1913,Kilkenny,Both sexes,Number,0
1964,Population at Each Census,1913,Kildare,Both sexes,Number,0
1965,Population at Each Census,1913,Dublin,Both sexes,Number,0
1966,Population at Each Census,1913,Carlow,Both sexes,Number,0
1967,Population at Each Census,1913,State,Both sexes,Number,0
1968,Population at Each Census,1913,Wexford,Both sexes,Number,0
1969,Population at Each Census,1913,Donegal,Both sexes,Number,0
1970,Population at Each Census,1913,Monaghan,Both sexes,Number,0
1971,Population at Each Census,1914,Galway,Both sexes,Number,0
1972,Population at Each Census,1914,Monaghan,Both sexes,Number,0
1973,Population at Each Census,1914,Donegal,Both sexes,Number,0
1974,Population at Each Census,1914,Cavan,Both sexes,Number,0
1975,Population at Each Census,1914,Sligo,Both sexes,Number,0
1976,Population at Each Census,1914,Roscommon,Both sexes,Number,0
1977,Population at Each Census,1914,Mayo,Both sexes,Number,0
1978,Population at Each Census,1914,Leitrim,Both sexes,Number,0
1979,Population at Each Census,1914,Waterford,Both sexes,Number,0
1980,Population at Each Census,1914,Tipperary,Both sexes,Number,0
1981,Population at Each Census,1914,Limerick,Both sexes,Number,0
1982,Population at Each Census,1914,Cork,Both sexes,Number,0
1983,Population at Each Census,1914,Clare,Both sexes,Number,0
1984,Population at Each Census,1914,Kerry,Both sexes,Number,0
1985,Population at Each Census,1914,Wexford,Both sexes,Number,0
1986,Population at Each Census,1914,State,Both sexes,Number,0
1987,Population at Each Census,1914,Carlow,Both sexes,Number,0
1988,Population at Each Census,1914,Dublin,Both sexes,Number,0
1989,Population at Each Census,1914,Kildare,Both sexes,Number,0
1990,Population at Each Census,1914,Wicklow,Both sexes,Number,0
1991,Population at Each Census,1914,Laois,Both sexes,Number,0
1992,Population at Each Census,1914,Kilkenny,Both sexes,Number,0
1993,Population at Each Census,1914,Louth,Both sexes,Number,0
1994,Population at Each Census,1914,Meath,Both sexes,Number,0
1995,Population at Each Census,1914,Offaly,Both sexes,Number,0
1996,Population at Each Census,1914,Westmeath,Both sexes,Number,0
1997,Population at Each Census,1914,Longford,Both sexes,Number,0
1998,Population at Each Census,1915,Kerry,Both sexes,Number,0
1999,Population at Each Census,1915,Leitrim,Both sexes,Number,0
2000,Population at Each Census,1915,Limerick,Both sexes,Number,0
2001,Population at Each Census,1915,Waterford,Both sexes,Number,0
2002,Population at Each Census,1915,Galway,Both sexes,Number,0
2003,Population at Each Census,1915,Mayo,Both sexes,Number,0
2004,Population at Each Census,1915,Tipperary,Both sexes,Number,0
2005,Population at Each Census,1915,Sligo,Both sexes,Number,0
2006,Population at Each Census,1915,Cavan,Both sexes,Number,0
2007,Population at Each Census,1915,Donegal,Both sexes,Number,0
2008,Population at Each Census,1915,Monaghan,Both sexes,Number,0
2009,Population at Each Census,1915,Cork,Both sexes,Number,0
2010,Population at Each Census,1915,Roscommon,Both sexes,Number,0
2011,Population at Each Census,1915,Clare,Both sexes,Number,0
2012,Population at Each Census,1915,Laois,Both sexes,Number,0
2013,Population at Each Census,1915,Wexford,Both sexes,Number,0
2014,Population at Each Census,1915,Wicklow,Both sexes,Number,0
2015,Population at Each Census,1915,Carlow,Both sexes,Number,0
2016,Population at Each Census,1915,Dublin,Both sexes,Number,0
2017,Population at Each Census,1915,Kildare,Both sexes,Number,0
2018,Population at Each Census,1915,Kilkenny,Both sexes,Number,0
2019,Population at Each Census,1915,State,Both sexes,Number,0
2020,Population at Each Census,1915,Louth,Both sexes,Number,0
2021,Population at Each Census,1915,Meath,Both sexes,Number,0
2022,Population at Each Census,1915,Offaly,Both sexes,Number,0
2023,Population at Each Census,1915,Westmeath,Both sexes,Number,0
2024,Population at Each Census,1915,Longford,Both sexes,Number,0
2025,Population at Each Census,1916,Kerry,Both sexes,Number,0
2026,Population at Each Census,1916,Limerick,Both sexes,Number,0
2027,Population at Each Census,1916,Tipperary,Both sexes,Number,0
2028,Population at Each Census,1916,Waterford,Both sexes,Number,0
2029,Population at Each Census,1916,Galway,Both sexes,Number,0
2030,Population at Each Census,1916,Leitrim,Both sexes,Number,0
2031,Population at Each Census,1916,Sligo,Both sexes,Number,0
2032,Population at Each Census,1916,Roscommon,Both sexes,Number,0
2033,Population at Each Census,1916,Cavan,Both sexes,Number,0
2034,Population at Each Census,1916,Donegal,Both sexes,Number,0
2035,Population at Each Census,1916,Monaghan,Both sexes,Number,0
2036,Population at Each Census,1916,Mayo,Both sexes,Number,0
2037,Population at Each Census,1916,Cork,Both sexes,Number,0
2038,Population at Each Census,1916,Wicklow,Both sexes,Number,0
2039,Population at Each Census,1916,Wexford,Both sexes,Number,0
2040,Population at Each Census,1916,Clare,Both sexes,Number,0
2041,Population at Each Census,1916,Carlow,Both sexes,Number,0
2042,Population at Each Census,1916,Dublin,Both sexes,Number,0
2043,Population at Each Census,1916,Kildare,Both sexes,Number,0
2044,Population at Each Census,1916,Kilkenny,Both sexes,Number,0
2045,Population at Each Census,1916,State,Both sexes,Number,0
2046,Population at Each Census,1916,Longford,Both sexes,Number,0
2047,Population at Each Census,1916,Louth,Both sexes,Number,0
2048,Population at Each Census,1916,Meath,Both sexes,Number,0
2049,Population at Each Census,1916,Offaly,Both sexes,Number,0
2050,Population at Each Census,1916,Westmeath,Both sexes,Number,0
2051,Population at Each Census,1916,Laois,Both sexes,Number,0
2052,Population at Each Census,1917,Meath,Both sexes,Number,0
2053,Population at Each Census,1917,Louth,Both sexes,Number,0
2054,Population at Each Census,1917,Longford,Both sexes,Number,0
2055,Population at Each Census,1917,Laois,Both sexes,Number,0
2056,Population at Each Census,1917,Dublin,Both sexes,Number,0
