,Statistic Label,CensusYear,County,Sex,UNIT,VALUE
1395,Population at Each Census,1892,Kilkenny,Both sexes,Number,86450.8
1396,Population at Each Census,1892,Cork,Both sexes,Number,435049.9
1397,Population at Each Census,1892,Longford,Both sexes,Number,52049.5
1398,Population at Each Census,1892,Louth,Both sexes,Number,70516.2
1399,Population at Each Census,1892,Meath,Both sexes,Number,76038.0
1400,Population at Each Census,1892,Offaly,Both sexes,Number,65025.4
1401,Population at Each Census,1892,Westmeath,Both sexes,Number,64761.0
1402,Population at Each Census,1892,Laois,Both sexes,Number,64136.4
1403,Population at Each Census,1892,Wexford,Both sexes,Number,111010.6
1404,Population at Each Census,1893,Kerry,Both sexes,Number,176454.0
1405,Population at Each Census,1893,Limerick,Both sexes,Number,156349.2
1406,Population at Each Census,1893,Tipperary,Both sexes,Number,170596.8
1407,Population at Each Census,1893,Leitrim,Both sexes,Number,76763.0
1408,Population at Each Census,1893,Galway,Both sexes,Number,210279.4
1409,Population at Each Census,1893,Cork,Both sexes,Number,431667.8
1410,Population at Each Census,1893,Mayo,Both sexes,Number,215060.4
1411,Population at Each Census,1893,Roscommon,Both sexes,Number,111875.8
1412,Population at Each Census,1893,Sligo,Both sexes,Number,95227.0
1413,Population at Each Census,1893,Waterford,Both sexes,Number,96038.2
1414,Population at Each Census,1893,Clare,Both sexes,Number,122053.2
1415,Population at Each Census,1893,Westmeath,Both sexes,Number,64413.0
1416,Population at Each Census,1893,Wexford,Both sexes,Number,110243.2
1417,Population at Each Census,1893,Offaly,Both sexes,Number,64487.8
1418,Population at Each Census,1893,Meath,Both sexes,Number,75089.0
1419,Population at Each Census,1893,Louth,Both sexes,Number,69994.4
1420,Population at Each Census,1893,Laois,Both sexes,Number,63389.8
1421,Population at Each Census,1893,Kilkenny,Both sexes,Number,85640.6
1422,Population at Each Census,1893,Kildare,Both sexes,Number,68878.0
1423,Population at Each Census,1893,Dublin,Both sexes,Number,425014.0
1424,Population at Each Census,1893,Carlow,Both sexes,Number,40298.4
1425,Population at Each Census,1893,State,Both sexes,Number,3419319.8
1426,Population at Each Census,1893,Wicklow,Both sexes,Number,61873.6
1427,Population at Each Census,1893,Longford,Both sexes,Number,51452.0
1428,Population at Each Census,1893,Donegal,Both sexes,Number,183252.4
1429,Population at Each Census,1893,Cavan,Both sexes,Number,109041.8
1430,Population at Each Census,1893,Monaghan,Both sexes,Number,83887.0
1431,Population at Each Census,1894,Galway,Both sexes,Number,208063.1
1432,Population at Each Census,1894,Monaghan,Both sexes,Number,82727.5
1433,Population at Each Census,1894,Donegal,Both sexes,Number,182061.1
1434,Population at Each Census,1894,Cavan,Both sexes,Number,107604.2
1435,Population at Each Census,1894,Sligo,Both sexes,Number,93834.0
1436,Population at Each Census,1894,Roscommon,Both sexes,Number,110615.2
1437,Population at Each Census,1894,Mayo,Both sexes,Number,213073.6
1438,Population at Each Census,1894,Leitrim,Both sexes,Number,75835.5
1439,Population at Each Census,1894,State,Both sexes,Number,3394632.7
1440,Population at Each Census,1894,Waterford,Both sexes,Number,94931.8
1441,Population at Each Census,1894,Tipperary,Both sexes,Number,169301.2
1442,Population at Each Census,1894,Limerick,Both sexes,Number,155067.8
1443,Population at Each Census,1894,Cork,Both sexes,Number,428285.7
1444,Population at Each Census,1894,Kerry,Both sexes,Number,175113.0
1445,Population at Each Census,1894,Wicklow,Both sexes,Number,61742.4
1446,Population at Each Census,1894,Carlow,Both sexes,Number,39979.6
1447,Population at Each Census,1894,Dublin,Both sexes,Number,427913.0
1448,Population at Each Census,1894,Kildare,Both sexes,Number,68214.0
1449,Population at Each Census,1894,Kilkenny,Both sexes,Number,84830.4
1450,Population at Each Census,1894,Clare,Both sexes,Number,120838.3
1451,Population at Each Census,1894,Longford,Both sexes,Number,50854.5
1452,Population at Each Census,1894,Laois,Both sexes,Number,62643.2
1453,Population at Each Census,1894,Meath,Both sexes,Number,74140.0
1454,Population at Each Census,1894,Offaly,Both sexes,Number,63950.2
1455,Population at Each Census,1894,Westmeath,Both sexes,Number,64065.0
1456,Population at Each Census,1894,Wexford,Both sexes,Number,109475.8
1457,Population at Each Census,1894,Louth,Both sexes,Number,69472.6
1458,Population at Each Census,1895,Louth,Both sexes,Number,68950.8
1459,Population at Each Census,1895,Westmeath,Both sexes,Number,63717.0
1460,Population at Each Census,1895,Offaly,Both sexes,Number,63412.6
1461,Population at Each Census,1895,Meath,Both sexes,Number,73191.0
1462,Population at Each Census,1895,Longford,Both sexes,Number,50257.0
1463,Population at Each Census,1895,Wicklow,Both sexes,Number,61611.2
1464,Population at Each Census,1895,Kilkenny,Both sexes,Number,84020.2
1465,Population at Each Census,1895,Kildare,Both sexes,Number,67550.0
1466,Population at Each Census,1895,Dublin,Both sexes,Number,430812.0
1467,Population at Each Census,1895,Carlow,Both sexes,Number,39660.8
1468,Population at Each Census,1895,State,Both sexes,Number,3369945.6
1469,Population at Each Census,1895,Laois,Both sexes,Number,61896.6
1470,Population at Each Census,1895,Wexford,Both sexes,Number,108708.4
1471,Population at Each Census,1895,Clare,Both sexes,Number,119623.4
1472,Population at Each Census,1895,Cork,Both sexes,Number,424903.6
1473,Population at Each Census,1895,Donegal,Both sexes,Number,180869.8
1474,Population at Each Census,1895,Cavan,Both sexes,Number,106166.6
1475,Population at Each Census,1895,Sligo,Both sexes,Number,92441.0
1476,Population at Each Census,1895,Roscommon,Both sexes,Number,109354.6
1477,Population at Each Census,1895,Mayo,Both sexes,Number,211086.8
1478,Population at Each Census,1895,Monaghan,Both sexes,Number,81568.0
1479,Population at Each Census,1895,Galway,Both sexes,Number,205846.8
1480,Population at Each Census,1895,Waterford,Both sexes,Number,93825.4
1481,Population at Each Census,1895,Tipperary,Both sexes,Number,168005.6
1482,Population at Each Census,1895,Limerick,Both sexes,Number,153786.4
1483,Population at Each Census,1895,Kerry,Both sexes,Number,173772.0
1484,Population at Each Census,1895,Leitrim,Both sexes,Number,74908.0
1485,Population at Each Census,1896,Cork,Both sexes,Number,421521.5
1486,Population at Each Census,1896,Kerry,Both sexes,Number,172431.0
1487,Population at Each Census,1896,Limerick,Both sexes,Number,152505.0
1488,Population at Each Census,1896,Tipperary,Both sexes,Number,166710.0
1489,Population at Each Census,1896,Waterford,Both sexes,Number,92719.0
1490,Population at Each Census,1896,Mayo,Both sexes,Number,209100.0
1491,Population at Each Census,1896,Leitrim,Both sexes,Number,73980.5
1492,Population at Each Census,1896,Roscommon,Both sexes,Number,108094.0
1493,Population at Each Census,1896,Sligo,Both sexes,Number,91048.0
1494,Population at Each Census,1896,Clare,Both sexes,Number,118408.5
1495,Population at Each Census,1896,Galway,Both sexes,Number,203630.5
1496,Population at Each Census,1896,Wicklow,Both sexes,Number,61480.0
1497,Population at Each Census,1896,Longford,Both sexes,Number,49659.5
1498,Population at Each Census,1896,Westmeath,Both sexes,Number,63369.0
1499,Population at Each Census,1896,Offaly,Both sexes,Number,62875.0
1500,Population at Each Census,1896,Meath,Both sexes,Number,72242.0
1501,Population at Each Census,1896,Louth,Both sexes,Number,68429.0
1502,Population at Each Census,1896,Donegal,Both sexes,Number,179678.5
1503,Population at Each Census,1896,Laois,Both sexes,Number,61150.0
1504,Population at Each Census,1896,Kilkenny,Both sexes,Number,83210.0
1505,Population at Each Census,1896,Kildare,Both sexes,Number,66886.0
1506,Population at Each Census,1896,Dublin,Both sexes,Number,433711.0
1507,Population at Each Census,1896,Carlow,Both sexes,Number,39342.0
1508,Population at Each Census,1896,State,Both sexes,Number,3345258.5
1509,Population at Each Census,1896,Wexford,Both sexes,Number,107941.0
1510,Population at Each Census,1896,Cavan,Both sexes,Number,104729.0
1511,Population at Each Census,1896,Monaghan,Both sexes,Number,80408.5
1512,Population at Each Census,1897,Donegal,Both sexes,Number,178487.2
1513,Population at Each Census,1897,Monaghan,Both sexes,Number,79249.0
1514,Population at Each Census,1897,Cavan,Both sexes,Number,103291.4
1515,Population at Each Census,1897,Sligo,Both sexes,Number,89655.0
1516,Population at Each Census,1897,Roscommon,Both sexes,Number,106833.4
1517,Population at Each Census,1897,Mayo,Both sexes,Number,207113.2
1518,Population at Each Census,1897,Leitrim,Both sexes,Number,73053.0
1519,Population at Each Census,1897,Galway,Both sexes,Number,201414.2
1520,Population at Each Census,1897,Waterford,Both sexes,Number,91612.6
1521,Population at Each Census,1897,Tipperary,Both sexes,Number,165414.4
1522,Population at Each Census,1897,Limerick,Both sexes,Number,151223.6
1523,Population at Each Census,1897,Kerry,Both sexes,Number,171090.0
1524,Population at Each Census,1897,Cork,Both sexes,Number,418139.4
1525,Population at Each Census,1897,State,Both sexes,Number,3320571.4
1526,Population at Each Census,1897,Wicklow,Both sexes,Number,61348.8
1527,Population at Each Census,1897,Carlow,Both sexes,Number,39023.2
1528,Population at Each Census,1897,Dublin,Both sexes,Number,436610.0
1529,Population at Each Census,1897,Kildare,Both sexes,Number,66222.0
1530,Population at Each Census,1897,Clare,Both sexes,Number,117193.6
1531,Population at Each Census,1897,Laois,Both sexes,Number,60403.4
1532,Population at Each Census,1897,Kilkenny,Both sexes,Number,82399.8
1533,Population at Each Census,1897,Louth,Both sexes,Number,67907.2
1534,Population at Each Census,1897,Meath,Both sexes,Number,71293.0
1535,Population at Each Census,1897,Offaly,Both sexes,Number,62337.4
1536,Population at Each Census,1897,Westmeath,Both sexes,Number,63021.0
1537,Population at Each Census,1897,Wexford,Both sexes,Number,107173.6
1538,Population at Each Census,1897,Longford,Both sexes,Number,49062.0
1539,Population at Each Census,1898,Kerry,Both sexes,Number,169749.0
1540,Population at Each Census,1898,Limerick,Both sexes,Number,149942.2
1541,Population at Each Census,1898,Tipperary,Both sexes,Number,164118.8
1542,Population at Each Census,1898,Waterford,Both sexes,Number,90506.2
1543,Population at Each Census,1898,Sligo,Both sexes,Number,88262.0
1544,Population at Each Census,1898,Leitrim,Both sexes,Number,72125.5
1545,Population at Each Census,1898,Mayo,Both sexes,Number,205126.4
1546,Population at Each Census,1898,Roscommon,Both sexes,Number,105572.8
1547,Population at Each Census,1898,Cork,Both sexes,Number,414757.3
1548,Population at Each Census,1898,Galway,Both sexes,Number,199197.9
1549,Population at Each Census,1898,Wicklow,Both sexes,Number,61217.6
1550,Population at Each Census,1898,Laois,Both sexes,Number,59656.8
1551,Population at Each Census,1898,Westmeath,Both sexes,Number,62673.0
1552,Population at Each Census,1898,Offaly,Both sexes,Number,61799.8
1553,Population at Each Census,1898,Meath,Both sexes,Number,70344.0
1554,Population at Each Census,1898,Louth,Both sexes,Number,67385.4
1555,Population at Each Census,1898,Longford,Both sexes,Number,48464.5
1556,Population at Each Census,1898,Kilkenny,Both sexes,Number,81589.6
1557,Population at Each Census,1898,Kildare,Both sexes,Number,65558.0
1558,Population at Each Census,1898,Dublin,Both sexes,Number,439509.0
1559,Population at Each Census,1898,Carlow,Both sexes,Number,38704.4
1560,Population at Each Census,1898,State,Both sexes,Number,3295884.3
1561,Population at Each Census,1898,Cavan,Both sexes,Number,101853.8
1562,Population at Each Census,1898,Wexford,Both sexes,Number,106406.2
1563,Population at Each Census,1898,Clare,Both sexes,Number,115978.7
1564,Population at Each Census,1898,Donegal,Both sexes,Number,177295.9
1565,Population at Each Census,1898,Monaghan,Both sexes,Number,78089.5
1566,Population at Each Census,1899,State,Both sexes,Number,3271197.2
1567,Population at Each Census,1899,Monaghan,Both sexes,Number,76930.0
1568,Population at Each Census,1899,Cavan,Both sexes,Number,100416.2
1569,Population at Each Census,1899,Sligo,Both sexes,Number,86869.0
1570,Population at Each Census,1899,Roscommon,Both sexes,Number,104312.2
1571,Population at Each Census,1899,Mayo,Both sexes,Number,203139.6
1572,Population at Each Census,1899,Leitrim,Both sexes,Number,71198.0
1573,Population at Each Census,1899,Galway,Both sexes,Number,196981.6
1574,Population at Each Census,1899,Waterford,Both sexes,Number,89399.8
1575,Population at Each Census,1899,Tipperary,Both sexes,Number,162823.2
1576,Population at Each Census,1899,Limerick,Both sexes,Number,148660.8
1577,Population at Each Census,1899,Kerry,Both sexes,Number,168408.0
1578,Population at Each Census,1899,Cork,Both sexes,Number,411375.2
1579,Population at Each Census,1899,Donegal,Both sexes,Number,176104.6
1580,Population at Each Census,1899,Wicklow,Both sexes,Number,61086.4
1581,Population at Each Census,1899,Clare,Both sexes,Number,114763.8
1582,Population at Each Census,1899,Dublin,Both sexes,Number,442408.0
1583,Population at Each Census,1899,Kildare,Both sexes,Number,64894.0
1584,Population at Each Census,1899,Kilkenny,Both sexes,Number,80779.4
1585,Population at Each Census,1899,Laois,Both sexes,Number,58910.2
1586,Population at Each Census,1899,Longford,Both sexes,Number,47867.0
1587,Population at Each Census,1899,Carlow,Both sexes,Number,38385.6
1588,Population at Each Census,1899,Meath,Both sexes,Number,69395.0
1589,Population at Each Census,1899,Offaly,Both sexes,Number,61262.2
1590,Population at Each Census,1899,Westmeath,Both sexes,Number,62325.0
1591,Population at Each Census,1899,Wexford,Both sexes,Number,105638.8
1592,Population at Each Census,1899,Louth,Both sexes,Number,66863.6
1593,Population at Each Census,1900,Cork,Both sexes,Number,407993.1
1594,Population at Each Census,1900,Kerry,Both sexes,Number,167067.0
1595,Population at Each Census,1900,Limerick,Both sexes,Number,147379.4
1596,Population at Each Census,1900,Sligo,Both sexes,Number,85476.0
1597,Population at Each Census,1900,Tipperary,Both sexes,Number,161527.6
1598,Population at Each Census,1900,Galway,Both sexes,Number,194765.3
1599,Population at Each Census,1900,Leitrim,Both sexes,Number,70270.5
1600,Population at Each Census,1900,Mayo,Both sexes,Number,201152.8
1601,Population at Each Census,1900,Roscommon,Both sexes,Number,103051.6
1602,Population at Each Census,1900,Clare,Both sexes,Number,113548.9
1603,Population at Each Census,1900,Waterford,Both sexes,Number,88293.4
1604,Population at Each Census,1900,Wicklow,Both sexes,Number,60955.2
1605,Population at Each Census,1900,Longford,Both sexes,Number,47269.5
1606,Population at Each Census,1900,Westmeath,Both sexes,Number,61977.0
1607,Population at Each Census,1900,Offaly,Both sexes,Number,60724.6
1608,Population at Each Census,1900,Meath,Both sexes,Number,68446.0
1609,Population at Each Census,1900,Louth,Both sexes,Number,66341.8
1610,Population at Each Census,1900,Laois,Both sexes,Number,58163.6
1611,Population at Each Census,1900,Kilkenny,Both sexes,Number,79969.2
1612,Population at Each Census,1900,Kildare,Both sexes,Number,64230.0
1613,Population at Each Census,1900,Dublin,Both sexes,Number,445307.0
